path,label_original,resolution,height,width,class,category,type,label,abs_path,max_live_sim,paired_live_path
Data-train/21576.png,0_0_0,230x230,230,230,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21576.png,,
Data-train/21580.png,0_0_0,371x371,371,371,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21580.png,,
Data-train/21581.png,0_0_0,565x565,565,565,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21581.png,,
Data-train/21582.png,0_0_0,467x467,467,467,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21582.png,,
Data-train/21583.png,0_0_0,600x600,600,600,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21583.png,,
Data-train/21584.png,0_0_0,546x546,546,546,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21584.png,,
Data-train/21585.png,0_0_0,652x652,652,652,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21585.png,,
Data-train/21586.png,0_0_0,528x528,528,528,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21586.png,,
Data-train/21587.png,0_0_0,427x427,427,427,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21587.png,,
Data-train/21588.png,0_0_0,636x636,636,636,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21588.png,,
Data-train/21589.png,0_0_0,727x727,727,727,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21589.png,,
Data-train/21590.png,0_0_0,1080x1080,1080,1080,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21590.png,,
Data-train/21591.png,0_0_0,516x516,516,516,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21591.png,,
Data-train/21593.png,0_0_0,442x442,442,442,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21593.png,,
Data-train/21594.png,0_0_0,569x569,569,569,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21594.png,,
Data-train/21595.png,0_0_0,374x374,374,374,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21595.png,,
Data-train/21596.png,0_0_0,669x669,669,669,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21596.png,,
Data-train/21597.png,0_0_0,748x748,748,748,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21597.png,,
Data-train/21598.png,0_0_0,479x479,479,479,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21598.png,,
Data-train/21599.png,0_0_0,1229x1229,1229,1229,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21599.png,,
Data-train/21600.png,0_0_0,779x779,779,779,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21600.png,,
Data-train/21601.png,0_0_0,293x293,293,293,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21601.png,,
Data-train/21602.png,0_0_0,329x329,329,329,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21602.png,,
Data-train/21603.png,0_0_0,728x728,728,728,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21603.png,,
Data-train/21604.png,0_0_0,709x709,709,709,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21604.png,,
Data-train/21605.png,0_0_0,673x673,673,673,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21605.png,,
Data-train/21606.png,0_0_0,608x608,608,608,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21606.png,,
Data-train/21607.png,0_0_0,230x230,230,230,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21607.png,,
Data-train/21608.png,0_0_0,488x488,488,488,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21608.png,,
Data-train/21609.png,0_0_0,641x641,641,641,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21609.png,,
Data-train/21610.png,0_0_0,660x660,660,660,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21610.png,,
Data-train/21611.png,0_0_0,303x303,303,303,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21611.png,,
Data-train/21612.png,0_0_0,522x522,522,522,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21612.png,,
Data-train/21613.png,0_0_0,630x630,630,630,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21613.png,,
Data-train/21615.png,0_0_0,1433x1433,1433,1433,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21615.png,,
Data-train/21616.png,0_0_0,586x586,586,586,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21616.png,,
Data-train/21617.png,0_0_0,248x248,248,248,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21617.png,,
Data-train/21618.png,0_0_0,497x497,497,497,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21618.png,,
Data-train/21619.png,0_0_0,1190x1190,1190,1190,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21619.png,,
Data-train/21620.png,0_0_0,291x291,291,291,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21620.png,,
Data-train/21621.png,0_0_0,612x612,612,612,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21621.png,,
Data-train/21622.png,0_0_0,696x696,696,696,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21622.png,,
Data-train/21623.png,0_0_0,634x634,634,634,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21623.png,,
Data-train/21624.png,0_0_0,198x198,198,198,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21624.png,,
Data-train/21625.png,0_0_0,1233x1233,1233,1233,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21625.png,,
Data-train/21626.png,0_0_0,502x502,502,502,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21626.png,,
Data-train/21627.png,0_0_0,802x802,802,802,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21627.png,,
Data-train/21628.png,0_0_0,565x565,565,565,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21628.png,,
Data-train/21629.png,0_0_0,644x644,644,644,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21629.png,,
Data-train/21630.png,0_0_0,1241x1241,1241,1241,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21630.png,,
Data-train/21631.png,0_0_0,696x696,696,696,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21631.png,,
Data-train/21632.png,0_0_0,1024x1024,1024,1024,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21632.png,,
Data-train/21633.png,0_0_0,650x650,650,650,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21633.png,,
Data-train/21635.png,0_0_0,612x612,612,612,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21635.png,,
Data-train/21636.png,0_0_0,266x266,266,266,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21636.png,,
Data-train/21637.png,0_0_0,512x512,512,512,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21637.png,,
Data-train/21638.png,0_0_0,678x678,678,678,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21638.png,,
Data-train/21639.png,0_0_0,520x520,520,520,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21639.png,,
Data-train/21640.png,0_0_0,268x268,268,268,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21640.png,,
Data-train/21641.png,0_0_0,614x614,614,614,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21641.png,,
Data-train/21642.png,0_0_0,489x489,489,489,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21642.png,,
Data-train/21643.png,0_0_0,471x471,471,471,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21643.png,,
Data-train/21644.png,0_0_0,171x171,171,171,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21644.png,,
Data-train/21645.png,0_0_0,649x649,649,649,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21645.png,,
Data-train/21646.png,0_0_0,673x673,673,673,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21646.png,,
Data-train/21647.png,0_0_0,600x600,600,600,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21647.png,,
Data-train/21648.png,0_0_0,244x244,244,244,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21648.png,,
Data-train/21649.png,0_0_0,435x435,435,435,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21649.png,,
Data-train/21650.png,0_0_0,505x505,505,505,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21650.png,,
Data-train/21651.png,0_0_0,251x251,251,251,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21651.png,,
Data-train/21652.png,0_0_0,199x199,199,199,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21652.png,,
Data-train/21653.png,0_0_0,637x637,637,637,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21653.png,,
Data-train/21654.png,0_0_0,626x626,626,626,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21654.png,,
Data-train/21655.png,0_0_0,611x611,611,611,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21655.png,,
Data-train/21656.png,0_0_0,647x647,647,647,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21656.png,,
Data-train/21657.png,0_0_0,763x763,763,763,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21657.png,,
Data-train/21658.png,0_0_0,543x543,543,543,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21658.png,,
Data-train/21659.png,0_0_0,542x542,542,542,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21659.png,,
Data-train/21660.png,0_0_0,433x433,433,433,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21660.png,,
Data-train/21661.png,0_0_0,510x510,510,510,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21661.png,,
Data-train/21662.png,0_0_0,315x315,315,315,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21662.png,,
Data-train/21663.png,0_0_0,171x171,171,171,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21663.png,,
Data-train/21664.png,0_0_0,662x662,662,662,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21664.png,,
Data-train/21665.png,0_0_0,714x714,714,714,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21665.png,,
Data-train/21666.png,0_0_0,354x354,354,354,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21666.png,,
Data-train/21667.png,0_0_0,633x633,633,633,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21667.png,,
Data-train/21670.png,0_0_0,1152x1152,1152,1152,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21670.png,,
Data-train/21671.png,0_0_0,356x356,356,356,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21671.png,,
Data-train/21672.png,0_0_0,328x328,328,328,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21672.png,,
Data-train/21673.png,0_0_0,472x472,472,472,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21673.png,,
Data-train/21674.png,0_0_0,200x200,200,200,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21674.png,,
Data-train/21675.png,0_0_0,347x347,347,347,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21675.png,,
Data-train/21677.png,0_0_0,589x589,589,589,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21677.png,,
Data-train/21678.png,0_0_0,470x470,470,470,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21678.png,,
Data-train/21679.png,0_0_0,590x590,590,590,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21679.png,,
Data-train/21680.png,0_0_0,1088x1088,1088,1088,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21680.png,,
Data-train/21681.png,0_0_0,638x638,638,638,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21681.png,,
Data-train/21683.png,0_0_0,486x486,486,486,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21683.png,,
Data-train/21684.png,0_0_0,514x514,514,514,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21684.png,,
Data-train/21685.png,0_0_0,284x284,284,284,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21685.png,,
Data-train/21686.png,0_0_0,633x633,633,633,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21686.png,,
Data-train/21687.png,0_0_0,493x493,493,493,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21687.png,,
Data-train/21688.png,0_0_0,591x591,591,591,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21688.png,,
Data-train/21689.png,0_0_0,678x678,678,678,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21689.png,,
Data-train/21690.png,0_0_0,986x986,986,986,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21690.png,,
Data-train/21691.png,0_0_0,986x986,986,986,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21691.png,,
Data-train/21692.png,0_0_0,414x414,414,414,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21692.png,,
Data-train/21693.png,0_0_0,406x406,406,406,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21693.png,,
Data-train/21694.png,0_0_0,649x649,649,649,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21694.png,,
Data-train/21695.png,0_0_0,205x205,205,205,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21695.png,,
Data-train/21696.png,0_0_0,1068x1068,1068,1068,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21696.png,,
Data-train/21697.png,0_0_0,465x465,465,465,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21697.png,,
Data-train/21698.png,0_0_0,475x475,475,475,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21698.png,,
Data-train/21699.png,0_0_0,1080x1080,1080,1080,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21699.png,,
Data-train/21700.png,0_0_0,490x490,490,490,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21700.png,,
Data-train/21702.png,0_0_0,644x644,644,644,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21702.png,,
Data-train/21703.png,0_0_0,700x700,700,700,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21703.png,,
Data-train/21705.png,0_0_0,166x166,166,166,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21705.png,,
Data-train/21706.png,0_0_0,618x618,618,618,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21706.png,,
Data-train/21707.png,0_0_0,195x195,195,195,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21707.png,,
Data-train/21708.png,0_0_0,816x816,816,816,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21708.png,,
Data-train/21709.png,0_0_0,480x480,480,480,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21709.png,,
Data-train/21710.png,0_0_0,720x720,720,720,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21710.png,,
Data-train/21714.png,0_0_0,753x753,753,753,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21714.png,,
Data-train/21715.png,0_0_0,293x293,293,293,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21715.png,,
Data-train/21716.png,0_0_0,714x714,714,714,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21716.png,,
Data-train/21717.png,0_0_0,368x368,368,368,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21717.png,,
Data-train/21718.png,0_0_0,214x214,214,214,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21718.png,,
Data-train/21719.png,0_0_0,654x654,654,654,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21719.png,,
Data-train/21720.png,0_0_0,470x470,470,470,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21720.png,,
Data-train/21722.png,0_0_0,651x651,651,651,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21722.png,,
Data-train/21723.png,0_0_0,620x620,620,620,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21723.png,,
Data-train/21724.png,0_0_0,698x698,698,698,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21724.png,,
Data-train/21725.png,0_0_0,311x311,311,311,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21725.png,,
Data-train/21726.png,0_0_0,307x307,307,307,Live Face,Live Face,Live Face,0,/mnt/datasetsnfszhc/cvpr2025_fas/Data-train/21726.png,,
